bb,iaca.hsw,llvm-mca.13-r+a.hsw,llvm-mca.9-r+a.hsw,llvm-mca.8-r+a.hsw,uica.hsw,osaca.0.4.6.hsw,ithemal.bhive.hsw,difftune.artifact.hsw
660f13b580000000c5b5dbd0c44119eae2c6858000000000440f4fa580000000,1.77,7.04,7.04,2.09,2.0,2.0,2.69134887695,4.03
808f800000002a66450f6ee44c336640450f43c0660ffc4f40,1.76,3.09,7.05,3.09,6.0,2.0,6.10096435547,7.08
c4417d67ce66440fe6fcc5105f8f800000004c0f4d7740660f3a0f9d800000002a,2.6,7.05,7.05,3.1,3.0,3.0,2.17239959717,9.06
f20f5fdbc5fd29868000000066440f129d80000000660f383dcb48838f8000000000,3.36,6.05,8.09,6.04,6.0,3.0,6.41629333496,7.08
4883d02a480f448e80000000c5797ebd80000000a800c56d658f80000000,2.27,7.05,7.06,3.11,3.0,2.0,2.9701141357400003,4.07
66410f76cbc515dbcc0f178580000000c5fd706e402a488356402a,2.26,9.05,10.11,10.04,7.06,7.0,5.64884399414,6.07
440f14f5c4e33502b7800000002ac4c11857ebf20f10f7440f446f40,2.7,7.04,7.04,3.03,3.0,3.0,4.059383544919999,4.04
4d0f46eb48c14640004121c1c5c16a6e40c55b5dbe80000000,2.26,4.1,8.06,4.1,6.0,2.0,7.8334680175799996,4.08
66440fc1ae8000000066450fdeea44295740c5d9749d80000000660f7e9f80000000,3.0,8.06,16.03,9.02,6.0,5.0,22.6425610352,6.06
c4c37d46f62a440f127e40f30f2c9d8000000066440ff8f06683e02a,1.81,6.04,6.04,6.04,2.0,2.0,4.63722961426,4.04
c515684f40f30f2c9680000000660f71d72a6683d32a49c1ea2a,1.84,3.1,3.1,3.1,2.0,2.0,2.30286697388,5.04
66450f3a0bec2a660f381ecd0f2ebe80000000c511f84740c4c159e5ed,3.09,6.08,2.11,2.11,3.0,3.0,4.19711120605,3.05
c53d54a780000000664150f2410f58c61355400f4e5f40,2.82,7.12,7.75,7.75,3.03,5.0,2.3573059082,5.06
6683ad8000000000c4c27d58f766440f4e57404883be8000000000c5fb2c4e40,2.0,7.1,14.03,4.13,6.0,6.0,6.16404602051,6.03
ffb780000000c52d59f18057402af3440f7e654066838f8000000000,3.0,8.07,23.03,7.03,7.0,7.0,6.49898193359,5.08
410f5ef166410fc2e72a4c31cac5f9d2e066450ff8d3,6.71,13.03,13.03,13.03,10.0,7.0,8.37787963867,4.06
c647402ac4c12968de4c0f42ae80000000660f4d9d80000000c5fc5aa680000000,2.0,7.05,7.05,3.13,3.0,1.5,2.60024169922,3.07
c462c5988e8000000066450f65ea660fdec5c0a78000000000f3410f5ed1,6.5,13.15,13.15,13.15,10.0,7.0,11.1366748047,5.06
66c18680000000000c2ac4427d1de3660f50cb4c8d6f40,1.74,3.08,8.03,3.08,6.0,1.67,5.97840698242,5.04
4983f500c44145f5cc0f445740c4637538ea2ac57a7fb580000000,1.49,7.04,7.05,2.1,2.0,1.25,1.68940872192,4.03
2c2a4931ccc5f9d6a580000000660f75be80000000c4e33502e72a,1.21,2.1,2.1,2.1,1.68,1.0,2.70092895508,8.04
66450f3a0be92ac54056de4983e62ac56169c34d0f46cb,1.95,6.03,3.04,3.04,3.0,2.0,5.98290893555,3.06
c4620d02764083c900c53962d2c57dd7f44c0f4d8e80000000,2.96,7.05,7.05,3.1,3.0,3.0,6.630915527339999,9.07
c5f97f564066440fc18580000000c4e27930af80000000808d8000000000c46245409680000000,2.6,8.04,16.08,8.99,12.0,3.0,19.6509472656,8.05
6683d02a66c18780000000004c0f38f05e4066c145402a664c0f3a226e402a,3.0,5.09,16.1,5.09,6.0,2.5,6.14719726562,5.07
66450f68c3f3440f2c4f40c4c17d60c2c14e402af20f5a6f40,2.53,9.06,9.06,4.11,6.0,3.0,5.08257629395,5.05
c4637d194d402a660f6377406a2ac4634502e12ac519d44f40,1.81,3.09,3.09,3.09,3.0,2.0,3.7512890625,5.05
4883ae80000000004898c5d9ef868000000066c1ae800000002ac5ad547540,2.0,4.1,14.04,4.1,12.0,12.0,6.61685058594,8.06
48c166400041f7db48c18d800000002a48239e8000000066440f756d40,2.0,5.09,15.03,5.09,6.0,6.0,5.91098937988,5.02
c4e35d4c6e40e0660f4e9580000000c57964b680000000660f71e22a480fca,1.95,9.04,9.04,7.2,3.0,2.0,2.49093261719,4.05
660f2fbe80000000f3450f70fa2ac5fa117540c44109e5e3c4e279798f80000000,1.74,3.11,3.11,3.11,2.99,2.0,3.48074645996,5.07
4521c866440f3a0be82a450f16fbc5fd11a680000000c4c2592be8,2.0,6.03,2.03,2.03,2.0,2.0,5.8998913574200005,3.04
0fbae300480f445540c531766f40664183e100660f137740,1.51,7.04,7.05,3.09,3.0,1.25,6.92457519531,4.04
c5b9db6e40480fbd5740c4c139f5fd660f177d4049f7c32a000000,1.21,2.09,2.1,2.1,3.0,1.11,2.00584121704,5.08
c5f85b4740c5fc53dcc4634546ad800000002a0f5e5540c5b56b8e80000000,7.0,13.14,13.14,13.14,7.0,7.0,8.74815002441,3.05
668395800000002ac6868000000000440fbc6740660f6eae80000000c46379214f402a,2.21,4.14,10.03,4.15,7.0,7.0,6.22126586914,4.04
66410f3a0bf42a660f55e6c57954c566410febfa660f72d12a,1.95,6.04,2.04,2.04,2.0,2.0,5.29081237793,3.04
837f4000c463394aa780000000b0c4c14573f22a4c0f484740488346402a,2.0,7.09,7.16,4.12,6.0,6.0,6.39945556641,10.03
66c17f402a488346402a48c1878000000000f3440f2c4740c4c175fcc4,2.95,5.11,22.03,5.11,6.0,6.0,6.34920410156,11.02
c4c11175c966f76540c4c1fa2cd4c5dd674f404c0f4c6740,3.0,7.13,7.13,4.16,5.04,2.0,4.64640472412,5.06
440f4c6f4041f7ebc4c1396ccf0f155540c4e21d02b780000000,3.95,7.03,7.03,5.05,4.0,4.0,6.1238916015600005,5.07
c57c527f40450f12e70f4f9e80000000838d800000002ac545d57f40,3.0,7.05,14.14,4.18,6.0,3.0,7.93382446289,8.11
6683c02a66440ffcd2c5a96a9780000000660f3820d8f2440f5a4740,2.74,9.06,9.06,7.04,3.0,3.0,4.43222167969,4.06
4c0fbc9e8000000083c02ac5f3c25e402ac186800000000048f75f40,2.29,4.09,15.12,4.09,6.0,2.0,6.91317871094,3.05
c462791e6d40c57c5bdec4637d196f402ac462b9bf5d400400,1.21,2.12,2.12,2.12,2.0,1.5,8.01459533691,5.04
66440f4f4e40c4e3250fd52a66c1af800000002ac5ca5c5f400c2a,1.73,7.03,7.1,3.1,6.0,6.0,6.107854003910001,4.06
440f2e654066837640006641c1cc00f3440f5ea680000000c4e241006540,7.0,14.09,13.1,13.13,7.0,7.0,10.862868652300001,5.05
c4e209aceac57c5a6f40c4c1725ccf4883968000000000c46295b8e3,5.0,9.05,9.13,9.05,7.0,7.0,6.5124816894499995,6.05
66c1bd800000002a660f4c5640ff454066450fabd9c4e30102cc2a,2.0,8.09,21.03,4.13,6.03,6.0,6.242132568360001,6.05
c4627d599d80000000c4417d5adb66440f5d8d80000000440f5e5540014d40,6.79,13.1,13.17,13.1,7.0,7.0,11.9333691406,8.09
98c4c175e4d148980fba764000f3450f5acb,1.81,3.08,7.04,3.08,6.0,2.0,6.18875305176,7.03
6601d2660fbae800480f4e5e40c4621d39bf80000000c5fd287540,1.5,7.04,7.04,2.11,3.0,1.5,9.230994873050001,3.05
66440f60d3f30f6faf80000000440f448780000000c5d9ea5d404d0f4fd4,1.75,7.04,7.04,3.09,2.0,1.5,4.2038885498,4.05
c4c31121dd2a660fc1564066836e402a4c138680000000c51974d9,2.21,8.06,22.04,8.04,12.0,2.0,20.994213867200003,5.07
c5c2585640f7564066410f46c66683474000c461fb2d8780000000,2.49,5.11,14.11,5.11,6.0,6.0,10.1755395508,6.07
660fda5d4066440fbccbc53d76454066c18d800000000066410f3a0ad32a,2.88,6.06,8.12,3.1,6.0,3.0,5.96196960449,3.05
f3480fb84540c4627d186d404158660ff967404c0f4d8780000000,2.5,6.11,6.11,6.06,3.0,2.5,2.16434341431,9.09
c462199cd966440fdcf4660f664e4066c1af800000002ac4413c54dd,1.49,3.09,7.11,3.09,6.0,6.0,6.49878234863,4.07
4883b6800000002ac4627d786640488355400083eb2a440f408d80000000,2.95,8.11,16.06,5.14,7.0,7.0,6.36786743164,5.05
c578107f40c4c15154d6c461fa2c47400f298e80000000c5e5eabe80000000,1.49,3.1,3.11,3.11,2.0,1.5,2.11490936279,3.06
4c0fbc664066f3450fbceb66ff7640ffb780000000c462a9bf7e40,5.0,14.04,14.11,14.04,5.0,10.0,4.73454711914,6.01
480f464640c17f4000c4436d18da2a4c8d8d80000000c51c556640,1.95,8.03,15.03,3.13,6.0,2.0,6.93073852539,5.03
66440f755d406644317640c589f98580000000660f72e12ac463214c8f8000000090,2.0,4.1,7.1,4.1,6.0,6.0,6.61982727051,6.05
66837e400066440f3a0b57402a4c0f44db4c8b5d40c44109e4e1,2.0,6.1,3.13,3.13,3.0,2.0,2.89943603516,4.06
c4416162e8c4c14173f12ac18f8000000000c4e2c99aef0f9b4540,5.0,9.05,10.04,5.05,6.0,5.0,9.07474731445,5.06
0f55e94d0f4dc54983e92a660f69af80000000480f4f9680000000,1.95,8.03,8.03,8.03,2.01,2.0,2.54193099976,7.05
c5916867406683d02ac4415976e7c0674000c442b1b9e2,1.81,3.13,7.43,3.13,6.0,6.0,6.3500695800799996,4.06
66440f57e3c461fa2c95800000006641c1e22a66440fc2a6800000002ac462b19c4d40,5.0,9.04,9.04,9.04,5.0,5.0,1.90572906494,6.06
c4637d057d402ac0ad800000002a80554000c59d71f42ac501fdc2,2.52,8.12,16.11,4.16,7.06,7.0,5.33795593262,6.07
6683978000000000c4c1785adb66410f3a22c62af2440f58ecc4c115dee4,3.91,9.03,9.03,9.03,7.0,7.0,6.84406555176,4.07
c46249b9754066ff4740480f40d3c57dc277402a6683878000000000,2.28,4.12,14.13,4.12,6.0,6.0,9.09468200684,5.08
660f4dd8660fba65402af3440f584640240066f7ad80000000,4.26,10.04,10.04,10.04,6.27,8.0,8.4451348877,3.06
440f16a58000000049f7d6660f44db450f16d4834e402a,2.0,7.03,7.1,7.03,6.0,2.0,6.08327758789,6.12
c58df64540c4e275394d4048c17d402a410f2ec3c4e37d19a6800000002a,1.75,3.15,8.15,3.15,6.0,2.0,7.046932373050001,3.04
66440fdee8c509de454066c14d400048f757404d0f45c2,2.26,4.11,15.1,4.11,6.0,1.75,5.2639465331999995,3.04
660fbc87800000006683a7800000002a66410f382bf64183ed00c569598f80000000,1.51,3.13,7.11,3.13,6.0,6.0,6.53095581055,2.11
66440f63bd80000000c5f9d66540c44125dff9440f4c4f40c5fc295d40,1.77,7.04,7.05,3.09,1.99,2.0,4.05381286621,10.06
66f745402a0066440ffb9680000000c4e37d0dae800000002a66440f409780000000480f498780000000,2.48,7.1,7.1,4.12,5.63,2.5,5.750747680660001,4.01
c4e2013dffc57d50f566c17f402a440fa3c866480f3a227e402a,1.95,6.05,7.04,6.05,6.0,2.0,6.0518145752,3.08
480f479d8000000066410f73d22a48139580000000f3440f709f800000002a410fbae000,2.21,8.03,8.03,3.09,5.0,2.5,3.6115341186500003,3.04
f34c0f2cc5c4e27d1ddcc462899fb580000000450f16f1c5f5dbd1,1.9,10.05,10.05,10.05,2.0,2.0,5.33792724609,6.05
4883c02a660f73d52a450f58e866440f3820e948234640,1.96,6.04,6.04,6.04,2.0,3.0,3.79892150879,2.05
c56161f4c065402a410fa3d9440f544d4066c1454000,2.0,4.1,15.05,4.1,12.0,2.0,6.29399597168,5.03
66c1c3004983c92a66440f3a0ab6800000002ac579146540668375402a,2.26,6.1,7.16,4.12,6.0,2.0,6.35818908691,4.05
f2440f5da78000000066f75d40488395800000002ac57c54fcc58d57a680000000,3.0,8.12,16.11,4.16,7.0,7.0,6.76593444824,3.09
660f7f7540c519d4bd80000000c56b5995800000000f4f5d40f30f6f9f80000000,2.0,7.05,7.05,3.11,2.06,2.0,2.53287872314,4.04
480f499680000000c4417454ca3400440f4065400fbf9d80000000,1.75,7.05,7.05,2.59,1.97,1.5,2.02846191406,3.02
c5fddb7e40c4627d19d4f30f58b7800000000f128d80000000c5145f7f40,2.97,6.05,6.05,6.05,3.0,8.0,3.37436767578,6.04
c4e291476540480f4fd3480f4d8d8000000066440ffcad80000000a92a000000,1.75,7.04,7.04,3.13,3.0,1.75,3.03483428955,13.05
c52156cfc5616097800000000fb7c20f478580000000c4c145dcc3,1.81,3.09,3.09,3.09,2.0,2.0,4.127995300289999,2.07
c58968ad80000000c4e21d2bf4f3440fb84f404c0f4c8580000000c57a7ea780000000,2.0,7.12,7.12,3.16,3.0,2.0,3.64180328369,5.05
c511d54f4066838f800000002ac591155f40c53d62db4d0f46eb,1.95,4.1,7.17,4.1,6.0,2.0,8.09982788086,7.05
c5c1df5e40c4c125e9d2c46221f79680000000f30f7ed46641ffcb,1.21,2.08,2.08,2.08,2.0,1.26,6.006853027339999,3.06
48834f402ac441356bcc66239680000000480f465d40c4e21d298d80000000,2.0,8.1,8.1,4.14,6.0,1.75,6.45247314453,4.06
c511ea85800000004c0f40b7800000000f2fe06683bd8000000000f30fe68680000000,1.96,7.04,7.04,4.12,3.0,2.0,3.67110809326,5.06
488b8f80000000f3450f70e72ac5bd73d12ac44145faf648c1474000,1.74,3.09,8.08,3.09,6.0,1.5,5.97075500488,5.04
0f4786800000004883e02af2450f12cb66440f68c4c4c17974fc,1.74,9.03,9.03,9.03,4.0,2.0,4.008770751949999,5.04
c57c5a7f404c0f38f1b7800000004c0f479680000000f3440f5846406641c1c600,3.0,8.05,8.05,4.11,4.0,8.0,4.15992797852,4.05
c46321214f402ac4e2d1aca580000000f2440f5a46403c0066c1474000,5.0,9.04,9.12,5.09,6.0,2.0,7.0614465332,5.03
c54169f966440f40574048834d402ac462f19bfcc57159c6,1.75,7.04,14.03,3.12,6.0,1.5,6.27102050781,4.07
c4c2959ae74c0f38f19f8000000066440f759e80000000c4e2e9b89e8000000080554000,5.0,9.05,11.13,10.03,7.0,7.0,6.4339587402300005,5.07
668356402ac4e2110dad80000000c4c10a5ac54511e0c443d922c92a,2.95,11.03,11.03,11.03,7.0,7.0,6.250371704100001,3.08
f3450f10f4c4628998f6c53954bf80000000c1be800000002a4883cb2a,1.96,6.03,7.11,6.03,6.0,2.0,6.20589538574,5.06
c5ed66e6660fbaad800000000066c16e402a490f4fc2c5d1745f40,1.95,4.1,14.12,4.1,6.0,6.0,6.43684814453,5.08
66440f3a0b4f402a4c399580000000837f402ac56161ad80000000c53dfe5540,2.5,6.09,3.12,3.12,2.51,2.5,4.09289550781,4.04
660fba6f4000c5fc5bae80000000c4417e5bffc559fa968000000048c18f8000000000,2.84,5.09,15.07,5.09,6.0,6.0,6.78169921875,4.07
c584c6c32a48c14e402af24d0f2ccac46239044e404883a68000000000,2.24,4.13,15.09,4.13,6.0,6.0,7.23694763184,5.05
66440ffc664066440fc19d80000000c4e2791def440f4ed366f79e80000000,2.26,8.06,15.1,8.06,6.0,2.0,22.3353979492,5.07
c57e5be448c17e400048c1664000c5797055402ac505f54540,2.0,4.14,14.04,4.14,12.0,2.0,5.97410766602,5.07
4183e10066440fc16d40c575f8a7800000004863c366440f65ce,1.74,8.04,8.05,8.04,6.0,1.75,21.141970214799997,4.07
c4e27d307540c57dd54540480f459e80000000c44169e0e948f7d3,1.74,8.04,8.04,7.05,2.0,1.5,2.30100784302,4.05
c5b554ed48c1878000000000410fbae02a2c2a66450fabe8,1.81,3.09,8.04,3.09,6.0,2.0,5.78637756348,4.05
660fde9580000000c4e24db8774066440ffb7540c4417950ef8396800000002a,5.0,9.05,9.15,9.05,7.0,7.0,6.753456420899999,4.09
66450f3a0aea2ac545fe764066440f3a0f4e402a660f3830978000000066838e800000002a,2.5,6.03,7.11,3.09,6.0,2.5,10.2919018555,5.09
c55514dd480f499680000000c5625cd083d02a4883f92a,1.86,7.03,7.03,2.08,2.01,2.0,2.49480117798,4.01
6a2a33878000000048c17e402ac4e27d19654066410f44d2,1.78,4.1,9.1,4.11,6.0,2.0,5.98971557617,3.04
0f55e3a92a000000664d0f6ed566410f71d32ac44235acd0,2.0,5.05,5.05,5.05,2.0,2.0,3.59874023438,2.07
66440f6a7d40440f5ed6480fba6e4000c44141d8f6c571126540,7.0,13.03,13.03,13.03,10.0,7.0,12.239073486299999,5.04
c571d55e404883be8000000000c5797f6f40c5616c554066c1e02a,1.51,2.61,2.62,2.62,2.0,1.5,2.76478729248,5.06
44136d406641c1f800480fba6d40006683d22a8377402a,2.24,4.09,21.03,4.12,6.5,6.0,5.986900024410001,3.05
c4631518ae800000002a83d02a66410f2ef4c4e37d05dc2ac4c29bf7d0,1.75,7.03,7.03,7.03,3.0,3.0,3.40836486816,4.04
4c0f446f40660f62c766410fa3d6c579e0efc4634922b6800000002a,1.79,7.03,7.03,2.09,4.0,3.0,2.8615777587899998,4.05
c58567b580000000c4c145ebe1c5f9298780000000c4414d5cd6c4e27d196740,1.26,2.12,2.12,2.12,2.0,2.0,1.5904331970199999,3.07
440fbe8680000000c5545cbf80000000480fbab68000000000c569dbe7c4417574e5,1.49,3.1,7.13,3.1,6.0,1.16,5.91557617188,3.05
4c236740c4e2f0f28680000000c5fb2c9e80000000c5916d56408355402a,2.5,5.13,9.13,5.13,7.0,7.0,7.17053527832,5.07
660f71e42ac57c296540660f4c5740c50974bf80000000660f7f7740,1.77,7.04,7.05,3.1,2.0,2.0,4.79134643555,5.06
0fba6d4000c5fc56efc4c1085cf8660fef654083be8000000000,1.51,3.08,7.04,3.08,6.0,6.0,6.12781982422,6.03
c4c13d6cce4c0f4fb580000000c538147640c4627d30b780000000480f4f4e40,2.96,7.05,7.05,3.12,3.0,3.0,6.36916992188,7.07
66440f3a1565402a8355402ac4c14a5ef166410f73fc2a66440f586740,6.6,13.05,13.05,13.05,10.0,13.0,8.553072509769999,11.04
c54164ed660f3a21fb2ac5fe5b764048c16e400080bd8000000000,1.49,3.1,7.13,3.1,6.0,6.0,6.12286743164,3.06
4d0f46e5c5dd73f52a66448947404c0fc1ae80000000c08e800000002a,2.84,8.06,17.04,8.06,12.0,3.0,17.530501709,5.07
4c0f485d40488395800000000048f76e40c5fc537740c5fc294e40,3.0,7.1,10.16,6.2,7.0,7.0,6.98458740234,7.05
0f475d4080b68000000000c4416a10e44d0fafd1660f61d5,2.8,8.03,8.1,3.82,6.0,3.0,7.23974182129,3.04
0f5b4e40c4c26539e3c4e2210dbd8000000066440f7e554083a7800000002a,1.77,3.09,8.12,3.1,6.0,6.0,6.305227050779999,5.03
66410f64e8660f754640c18e800000002a4d0fabe3c581faa780000000,1.74,3.09,8.1,3.09,6.0,1.5,6.65251464844,5.08
c591ee8f80000000c4e2791ef3c5d156d066440f159680000000c1a68000000000,1.83,3.09,7.12,3.09,6.0,6.0,10.1445239258,5.02
48ff8580000000f3440f70cd2a4c0f45ae80000000c4e37d39c62a66410fbcd3,1.75,7.1,14.03,2.64,6.0,6.0,6.37067626953,5.09
c5c05e7e40c461fb2da580000000c55d697d4048ff4d400f9c4640,7.0,13.09,13.18,13.11,7.0,13.0,13.0154748535,4.09
c57a6f6f40c1ad800000002ac5a9fcd3c463190d4d402a0c00,1.75,3.09,7.09,3.09,6.0,6.0,6.2586315918,5.05
488356402a8397800000002ac1e100c57e7f7f40c5fa117640,3.86,12.09,20.03,5.27,7.0,7.0,6.1803503418000005,4.11
c513c295800000002a660fba6e4000c4e1fa2cd7c589df9d800000008375402a,2.29,4.09,14.11,4.09,6.0,6.0,7.19288574219,6.05
41f7e8c46221f7a7800000006683be800000002a4c0f40464066c1be8000000000,3.92,8.09,8.16,4.13,6.16,1.5,7.475266113279999,4.06
664183d32a4c0f488780000000c579758f8000000066440f3a0f7f402a042a,2.0,7.05,7.05,3.1,3.0,2.0,4.14439422607,4.03
490fa3d3a82ac4e2159e9d80000000c548c296800000002a660f289f80000000,1.49,5.1,5.1,5.1,3.0,1.5,3.03871429443,4.05
c46301227f402ac46271f75f40c4c289f7c5c4417853fc4c118780000000,2.26,4.1,9.09,9.05,7.0,7.0,9.73885803223,5.07
4883e02a66440f4d9e8000000066410ffcf8c4c15559dac441f96ed6,1.51,7.04,7.04,2.09,2.0,1.5,5.69876586914,3.04
c16f402a664183c32a48c16d402ac4628bf77540f30fe6f4,1.95,4.08,14.03,4.08,6.05,6.0,5.72575073242,4.04
488385800000002ac5e155654048f787800000002a000000c44179e6f24c0f47ae80000000,2.21,8.1,8.1,4.14,6.0,6.0,6.37453735352,8.05
0fba7640004183c1004921d0c589f8f2660fc15640,2.0,8.05,15.03,8.05,12.0,2.0,9.932845458980001,4.04
660f3829f2660f382b7540480fbae10066836f4000f20f588f80000000,3.0,7.51,7.58,7.5,6.0,8.0,6.4151953125,7.04
66f3440fbcaf80000000f20f12c96644316f40440f478e8000000066450f62f9,2.0,8.13,15.11,3.25,6.0,6.0,8.01610900879,2.07
48c1c92a66450fd7c7440f166640c599fd6d40c4411567f9,1.86,6.04,6.04,6.05,2.0,2.0,3.15488464355,4.05
c4e21d2b4f4066410fdedfc442f1bcffc5e9756e408055402a,5.0,9.05,9.11,9.05,7.0,7.0,10.1548254395,4.05
668376402a6683be800000002ac57d5ac9f30f5e5e40664c0f3a2297800000002a,7.0,13.1,13.1,13.1,7.0,7.0,9.63475524902,4.07
6683e82ac0ae8000000000488945400fc9c46371416d402a,2.48,4.17,8.13,4.17,6.0,6.0,5.91039001465,5.06
c5a4559580000000c4637963c32a410f5ef9668397800000002ac4e29199e9,6.9,13.08,13.11,13.08,10.0,7.0,12.9953173828,3.03
f34c0f2cc783a7800000002af30f70fb2ac5096656406644139580000000,1.95,4.09,14.04,4.14,6.0,6.0,6.30032470703,7.04
660f17bf80000000f2490f2cc1660fd6564066440f456d40c4410562fd,1.71,7.05,7.05,3.09,2.0,2.0,3.1359185790999997,7.05
4183fc00c463090d96800000002a83e32af3440f5a4f40f7c32a000000,1.49,7.04,7.04,2.09,2.0,1.5,6.69649108887,3.04
c59de56540490fbae92a660fe46740f7a780000000440fc1b780000000,2.74,8.09,8.2,8.06,6.32,2.0,13.5291296387,6.07
6644235f40c57b2c46400400665b4883554000,2.0,6.08,9.13,6.05,7.0,7.0,6.6388336181600005,7.06
c4e2f5a85e40f20f2c9680000000c5f16d5d400f49454049c1fb00,2.0,7.06,7.06,4.11,3.0,2.0,3.4397390747100003,2.07
c57b1156400f4e47406644399f80000000c462d9a85d406683d02a,5.0,9.04,9.04,9.04,5.0,5.0,2.17873062134,5.04
8377400083e02ac4c179e6c666410f44c46683c02a,2.0,4.03,7.03,4.03,6.0,1.75,5.928918457029999,2.02
480fba6d402ac4c1625aedc565d8a68000000066410f76fdc4627d18ad80000000,1.74,3.09,7.05,3.09,6.0,6.0,5.94032104492,5.04
c4c111dbfd480f448d80000000c5655ce6c578114d40c4c261abf8,1.51,7.03,7.04,2.09,2.0,1.25,3.9653399658199997,4.06
66ff7640660f3a0a9f800000002a410fbaea2a48c14f4000410fbfdd,2.26,7.05,15.09,7.03,6.0,5.0,6.19264770508,5.04
c5fc298f800000004c0f4e4d40c5fb2c8d80000000c4e3a1226e402ac5797f7d40,2.0,7.04,7.05,4.11,3.0,2.0,2.3747706604000003,6.1
f7ad8000000080764000660f3a63fa2a488395800000002ac4627959cf,3.0,5.2,16.12,5.2,7.5,7.0,8.01737426758,5.07
c5e5f94540c511dcbf80000000c4412562d9f2440f5a574048f7eb,4.0,9.05,9.05,4.06,3.0,3.0,3.86632385254,5.04
0f5bad80000000440f5ead80000000660fd57e40c5ec599e80000000410f12eb,6.5,13.09,13.09,13.09,7.0,7.0,6.78382019043,6.06
3c2af2440f5cecf3450f7ef5440f4faf80000000440f138780000000,2.95,7.04,7.05,3.39,3.0,3.0,2.6076196289099998,4.05
4883a6800000002a4c03ae80000000c046402ac44121fcc8480fba654000,2.0,4.09,15.03,4.09,6.22,6.0,6.4937145996100005,4.07
c57a7f8d800000000f5eefc4e27d19cc66440fdc4640c575588680000000,6.96,13.03,13.03,13.03,10.0,7.0,7.241015625,5.06
440f4c5f4066440fdb8680000000c1e200c4c1785ad9490fbaf000,1.81,7.03,7.03,3.08,3.0,2.0,4.75955932617,4.05
6683c22ac5016d474066039580000000c4e3310fd32a83d12a,1.96,6.06,6.06,6.06,4.0,2.0,5.4391870117200005,5.99
44114740f30f5eebc5b976b780000000410f5bc30f5aa780000000,6.95,13.04,13.04,13.04,10.0,7.0,9.15335144043,5.04
660f2f9580000000440f406f40c4411d66d7c441016af166440f5dae80000000,3.0,7.11,7.11,3.15,3.0,3.0,1.93145736694,6.06
66440f3a226e402ac46261a8ccf2440f589f80000000c4413210c6f3440f51de,7.0,14.09,14.09,7.08,7.0,8.0,8.56714233398,5.08
4883978000000000c5a5fc9e80000000660f16af80000000c4424940ecc54a5fee,2.48,9.03,9.03,9.03,7.03,7.0,6.30270507812,4.05
8356402ac4e26102b680000000c53d6b6e40f745402a0000004883a5800000002a,3.0,8.07,16.06,5.13,7.0,7.0,7.497453613279999,4.06
4c0fbcd9c4624946f4c4e27d1d9580000000c55d65c5c0454000,2.24,4.09,8.12,4.09,6.0,2.0,7.84193908691,5.07
c515627d404c0f46968000000080958000000000c4c2d5bcc0c44259b8cf,5.0,9.06,17.04,9.06,7.0,7.0,5.97604003906,5.04
c5cd146540c525ea6e40c54a5f5740660feff448c1e22a,2.0,8.04,8.04,8.04,2.0,2.0,2.12813919067,1.31
c4c15df6ddc4c14c59f1837f402ac4c37d05f52ac5cdea4e40,1.21,2.1,2.1,2.1,1.57,1.38,4.22041320801,5.06
f746402a00000049c1f800c4c1616ae048c166402a0fbae200,1.49,3.08,7.09,3.08,6.03,6.0,5.98473449707,4.04
f3440f2cb780000000664183c02a66410f3800fcc51debad800000004883b6800000002a,1.74,3.09,7.12,3.09,6.0,1.5,5.8744226074200006,6.03
4c0fa3f26641c1ec00660fba6d402a0fc69f800000002ac57d749f80000000,1.74,3.1,7.06,3.1,6.0,6.0,5.88104125977,4.07
0f299e80000000f2440f597d400f9a8680000000490fc1d348c18e8000000000,5.0,9.05,11.12,5.1,5.0,5.0,10.063939209,5.06
f30f2ad2c5f5da6d40c5bc144740c5fee66d4083f02a,2.29,4.03,4.03,3.15,3.0,3.0,3.2890710449199996,2.01
66450fc5f52af747402a0000004983ee008a47408385800000002a,1.74,3.09,7.09,3.09,6.0,6.0,6.12068603516,12.01
fe8680000000c14f402ac4e26500764048c147402a66440fdfa580000000,3.0,5.09,23.03,5.09,12.0,6.0,6.427846069339999,7.03
48c1ad8000000000c462791db680000000660f383ddfc4416058f7a800,1.51,3.08,7.04,3.08,6.0,6.0,6.2187109375,5.06
66440f4d56404c0f476740660f3839474080978000000000c4c2dda8d4,5.0,10.05,17.05,10.05,7.0,7.0,11.4913024902,4.06
660f74bd80000000440f55ca660f69cc66440f45b7800000009c,1.8,7.04,7.09,5.11,3.0,7.0,2.6019973754900003,4.1
660fb6878000000044294e40440f4fad80000000c4c37d19dc2a664111c1,3.0,8.09,14.08,9.53,6.0,5.0,5.88784362793,7.06
0f408780000000c4627918ae800000001400c5c1f9c14183c42a,1.84,9.03,9.03,7.05,3.0,1.75,2.06895187378,4.07
4983ee2a4983c02a48c1e800c5f1e48780000000c5d9608580000000,1.2,2.13,2.13,2.13,1.75,1.25,2.546431427,2.07
660fba654000c558c6be800000002a440f38f06e40660fc18f8000000066450f383dd3,2.26,8.05,8.1,8.05,6.0,2.0,19.5050109863,6.04
450f4ecd66ffb680000000c4410c56f06a2a6683b5800000002a,2.9,9.1,16.04,9.04,6.0,5.0,3.30762084961,5.03
